primary key,probability,target values
9041446,0.00021464589,0
9041447,2.299583e-06,0
9041448,4.561822e-06,0
9041449,1.3380908e-05,0
9041450,1.1647117e-05,0
9041451,3.7534224e-05,0
9041452,4.356311e-06,0
9041453,9.437389e-06,0
9041454,4.5903807e-06,0
9041455,3.0753417e-05,0
9041456,9.736432e-06,0
9041457,6.890958e-05,0
9041458,4.3484365e-06,0
9041459,3.0094714e-05,0
9041460,0.00019141434,0
9041461,7.432266e-06,0
9041462,7.274625e-06,0
9041463,0.00023706409,0
9041464,6.219867e-06,0
9041465,9.1579e-06,0
9041466,4.625346e-05,0
9041467,0.00011302855,0
9041468,1.3206428e-05,0
9041469,2.2523975e-05,0
9041470,1.3543659e-05,0
9041471,9.299836e-06,0
9041472,6.793613e-06,0
9041473,8.297779e-06,0
9041474,4.9762507e-06,0
9041475,1.3830077e-05,0
9041476,9.065333e-06,0
9041477,2.98057e-05,0
9041478,8.086215e-06,0
9041479,1.2337468e-05,0
9041480,9.258898e-06,0
9041481,1.2686692e-05,0
9041482,1.5520078e-05,0
9041483,4.183084e-05,0
9041484,1.6689655e-05,0
9041485,0.0001939197,0
9041486,5.329656e-06,0
9041487,1.9290348e-05,0
9041488,6.4428214e-06,0
9041489,7.988632e-06,0
9041490,1.9144056e-06,0
9041491,8.608785e-06,0
9041492,1.845769e-05,0
9041493,0.0009131447,0
9041494,4.3484365e-06,0
9041495,2.2730936e-05,0
9041496,0.0006603911,0
9041497,1.4892507e-05,0
9041498,4.4674666e-06,0
9041499,3.8366143e-05,0
9041500,5.2519386e-05,0
9041501,1.4798403e-05,0
9041502,3.682175e-05,0
9041503,8.05953e-06,0
9041504,1.3159446e-05,0
9041505,4.4095705e-06,0
9041506,1.1200372e-05,0
9041507,9.81519e-06,0
9041508,5.671153e-06,0
9041509,1.5828957e-05,0
9041510,3.8067585e-05,0
9041511,0.0009279905,0
9041512,7.4406275e-06,0
9041513,4.4194967e-05,0
9041514,0.0017019128,0
9041515,6.430839e-06,0
9041516,7.91001e-06,0
9041517,6.209389e-06,0
9041518,3.2053583e-06,0
9041519,7.6137417e-06,0
9041520,9.44624e-06,0
9041521,2.9311655e-06,0
9041522,3.3772118e-05,0
9041523,6.893749e-06,0
9041524,4.3290172e-05,0
9041525,1.89072e-05,0
9041526,7.173368e-06,0
9041527,3.568884e-05,0
9041528,3.2727455e-06,0
9041529,2.2483393e-05,0
9041530,5.9084527e-06,0
9041531,1.5928992e-05,0
9041532,0.00027677734,0
9041533,1.3824511e-05,0
9041534,1.1705577e-05,0
9041535,1.6873346e-05,0
9041536,4.921838e-05,0
9041537,2.1587122e-05,0
9041538,4.3861546e-06,0
9041539,1.9997748e-05,0
9041540,1.03117145e-05,0
9041541,1.3157363e-05,0
9041542,1.6569935e-05,0
9041543,4.7566673e-06,0
9041544,3.164961e-05,0
9041545,2.3008308e-05,0
9041546,1.5481469e-06,0
9041547,1.441839e-05,0
9041548,1.3505791e-05,0
9041549,3.963402e-05,0
9041550,1.0443757e-05,0
9041551,3.4520297e-06,0
9041552,2.3417233e-05,0
9041553,1.3372935e-05,0
9041554,1.5835436e-05,0
9041555,9.055491e-06,0
9041556,0.9526308,1
9041557,1.0362404e-05,0
9041558,0.00041635951,0
9041559,3.0486672e-05,0
9041560,2.128523e-05,0
9041561,2.6438778e-05,0
9041562,8.2478124e-05,0
9041563,5.1561515e-06,0
9041564,4.53749e-06,0
9041565,0.0001667755,0
9041566,7.666617e-06,0
9041567,1.6417221e-06,0
9041568,0.00010922357,0
9041569,1.1219711e-05,0
9041570,0.00011319724,0
9041571,6.468167e-06,0
9041572,6.892368e-06,0
9041573,5.8257892e-06,0
9041574,2.0570153e-05,0
9041575,5.79843e-06,0
9041576,1.0201703e-05,0
9041577,3.126643e-05,0
9041578,0.00034332863,0
9041579,0.000117440824,0
9041580,0.0003533899,0
9041581,2.4333842e-05,0
9041582,0.000200701,0
9041583,5.168404e-05,0
9041584,1.0641282e-05,0
9041585,1.8353252e-05,0
9041586,4.0291916e-06,0
9041587,8.7070504e-05,0
9041588,1.14930845e-05,0
9041589,6.039448e-06,0
9041590,1.4142831e-06,0
9041591,8.386467e-06,0
9041592,7.6095093e-06,0
9041593,4.3484365e-06,0
9041594,5.8139984e-05,0
9041595,9.596249e-06,0
9041596,0.00021324144,0
9041597,4.816075e-06,0
9041598,2.4525243e-06,0
9041599,9.44624e-06,0
9041600,9.061029e-05,0
9041601,0.80028766,1
9041602,4.3484365e-06,0
9041603,9.118118e-06,0
9041604,2.0801233e-06,0
9041605,3.5841742e-05,0
9041606,9.195059e-06,0
9041607,0.0005037102,0
9041608,6.1337473e-06,0
9041609,1.0347296e-05,0
9041610,4.8287866e-06,0
9041611,0.00028066203,0
9041612,0.0003273773,0
9041613,6.4325627e-06,0
9041614,1.2297401e-05,0
9041615,9.999226e-06,0
9041616,5.6781937e-06,0
9041617,3.9406157e-05,0
9041618,2.0325351e-05,0
9041619,7.905576e-06,0
9041620,5.8718847e-06,0
9041621,3.864713e-06,0
9041622,1.0579669e-05,0
9041623,8.06989e-06,0
9041624,5.3518525e-05,0
9041625,1.0502546e-05,0
9041626,4.8404137e-05,0
9041627,1.2923347e-05,0
9041628,2.0311401e-05,0
9041629,1.4967329e-05,0
9041630,0.0029146273,0
9041631,2.282482e-05,0
9041632,2.1885971e-05,0
9041633,3.5872697e-06,0
9041634,1.9056759e-05,0
9041635,0.00012927668,0
9041636,3.217287e-06,0
9041637,3.3847857e-05,0
9041638,6.3543357e-06,0
9041639,3.948816e-05,0
9041640,1.1467181e-05,0
9041641,2.2872016e-05,0
9041642,6.374627e-06,0
9041643,3.1669053e-05,0
9041644,3.2639146e-05,0
9041645,0.000783593,0
9041646,2.6729301e-06,0
9041647,9.611421e-07,0
9041648,6.3010404e-05,0
9041649,1.2770108e-05,0
9041650,3.2507778e-05,0
9041651,6.3904286e-06,0
9041652,0.00014065597,0
9041653,4.53749e-06,0
9041654,3.1886153e-05,0
9041655,1.0566601e-05,0
9041656,2.0820605e-06,0
9041657,4.637399e-05,0
9041658,4.1287863e-06,0
9041659,1.1781486e-05,0
9041660,4.9939335e-05,0
9041661,1.1177153e-05,0
9041662,2.9452713e-06,0
9041663,5.127412e-06,0
9041664,2.2954725e-06,0
9041665,1.15634575e-05,0
9041666,2.2912775e-05,0
9041667,0.00015367108,0
9041668,0.008146352,0
9041669,5.002774e-06,0
9041670,5.350291e-05,0
9041671,4.436317e-06,0
9041672,6.126107e-06,0
9041673,2.7557035e-06,0
9041674,6.5140506e-05,0
9041675,7.920291e-06,0
9041676,5.305896e-06,0
9041677,6.9091846e-05,0
9041678,5.0964018e-06,0
9041679,3.0466615e-05,0
9041680,5.8051583e-06,0
9041681,1.535402e-05,0
9041682,9.970945e-06,0
9041683,3.4976558e-05,0
9041684,6.3434436e-06,0
9041685,7.019532e-06,0
9041686,6.1148594e-06,0
9041687,2.0398325e-05,0
9041688,3.3604392e-06,0
9041689,1.74954e-05,0
9041690,5.0818517e-06,0
9041691,1.2720275e-05,0
9041692,7.6104748e-06,0
9041693,6.9216867e-06,0
9041694,8.565439e-06,0
9041695,7.1131344e-06,0
9041696,7.970194e-06,0
9041697,6.3250436e-06,0
9041698,1.4450669e-05,0
9041699,7.178248e-06,0
9041700,1.8639585e-05,0
9041701,0.000954574,0
9041702,3.3828397e-05,0
9041703,9.904452e-06,0
9041704,1.02137055e-05,0
9041705,1.0616671e-05,0
9041706,1.0150115e-05,0
9041707,0.00015649738,0
9041708,0.0002787468,0
9041709,8.207759e-06,0
9041710,9.44624e-06,0
9041711,4.53749e-06,0
9041712,3.0448177e-06,0
9041713,5.9403296e-06,0
9041714,1.1382611e-05,0
9041715,3.8830258e-05,0
9041716,7.667758e-06,0
9041717,1.6033695e-05,0
9041718,0.00010528791,0
9041719,1.225329e-05,0
9041720,8.8204455e-05,0
9041721,2.694732e-05,0
9041722,0.0002133901,0
9041723,1.397792e-05,0
9041724,1.1486116e-05,0
9041725,1.7508002e-05,0
9041726,6.9920925e-06,0
9041727,1.0723986e-05,0
9041728,2.158066e-05,0
9041729,0.00018114551,0
9041730,1.08430295e-05,0
9041731,1.2333821e-05,0
9041732,4.155474e-06,0
9041733,0.00019816154,0
9041734,7.734894e-06,0
9041735,7.2711227e-06,0
9041736,5.6319213e-06,0
9041737,7.5050652e-06,0
9041738,9.520627e-06,0
9041739,2.0440815e-05,0
9041740,4.937356e-06,0
9041741,1.0719619e-05,0
9041742,1.1319565e-05,0
9041743,0.0001505789,0
9041744,0.00027800023,0
9041745,1.294377e-06,0
9041746,2.5074272e-05,0
9041747,1.1380581e-05,0
9041748,0.00017852781,0
9041749,1.6815853e-05,0
9041750,4.5545585e-06,0
9041751,5.1143825e-06,0
9041752,9.372998e-06,0
9041753,0.0009778626,0
9041754,1.2638389e-05,0
9041755,2.143123e-05,0
9041756,2.8562767e-05,0
9041757,1.9790308e-05,0
9041758,2.710813e-06,0
9041759,2.6843104e-06,0
9041760,1.1193773e-05,0
9041761,1.1737156e-05,0
9041762,8.751561e-06,0
9041763,8.729421e-06,0
9041764,4.3484365e-06,0
9041765,2.741519e-05,0
9041766,2.6043694e-05,0
9041767,3.9409766e-05,0
9041768,3.6449599e-06,0
9041769,6.69962e-06,0
9041770,1.6719732e-05,0
9041771,3.7206944e-06,0
9041772,6.7632172e-06,0
9041773,1.0636154e-06,0
9041774,5.8664327e-06,0
9041775,6.232431e-06,0
9041776,3.3539778e-05,0
9041777,3.7713012e-06,0
9041778,1.5495973e-05,0
9041779,4.7912135e-06,0
9041780,9.396904e-06,0
9041781,7.678032e-05,0
9041782,6.253713e-05,0
9041783,7.8568744e-05,0
9041784,3.6040828e-06,0
9041785,1.2357887e-05,0
9041786,6.772253e-06,0
9041787,2.916073e-06,0
9041788,4.3316572e-06,0
9041789,4.8986767e-06,0
9041790,4.1969495e-05,0
9041791,0.00037047613,0
9041792,1.1824563e-05,0
9041793,1.4978239e-05,0
9041794,1.480127e-05,0
9041795,3.1389125e-05,0
9041796,0.00014730642,0
9041797,5.4668467e-06,0
9041798,1.4048065e-05,0
9041799,2.6026239e-05,0
9041800,9.44624e-06,0
9041801,0.00014415508,0
9041802,9.570165e-06,0
9041803,6.0820284e-06,0
9041804,5.609681e-06,0
9041805,4.271535e-06,0
9041806,2.1206455e-05,0
9041807,2.409641e-06,0
9041808,0.0001679417,0
9041809,9.002227e-06,0
9041810,3.1612244e-06,0
9041811,2.4068731e-05,0
9041812,9.004047e-06,0
9041813,0.00019196834,0
9041814,8.803677e-06,0
9041815,4.572349e-06,0
9041816,2.7870416e-05,0
9041817,1.39179965e-05,0
9041818,6.3178566e-05,0
9041819,9.44624e-06,0
9041820,1.8499276e-06,0
9041821,4.7980186e-05,0
9041822,3.7258164e-05,0
9041823,0.0009118636,0
9041824,3.261388e-05,0
9041825,1.4090209e-05,0
9041826,3.0621843e-05,0
9041827,4.4075223e-05,0
9041828,8.356941e-05,0
9041829,1.8663952e-05,0
9041830,0.0001931966,0
9041831,9.8830815e-06,0
9041832,5.6976073e-06,0
9041833,1.3473604e-05,0
9041834,5.3673957e-06,0
9041835,5.014019e-05,0
9041836,0.0001909018,0
9041837,0.00011953724,0
9041838,2.390221e-05,0
9041839,0.00015896768,0
9041840,9.114476e-06,0
9041841,4.302956e-06,0
9041842,1.132084e-05,0
9041843,2.4993007e-05,0
9041844,1.3899096e-05,0
9041845,2.266576e-05,0
9041846,7.2545276e-06,0
9041847,5.2301466e-06,0
9041848,4.48497e-05,0
9041849,1.4949839e-05,0
9041850,0.000101286954,0
9041851,9.349421e-06,0
9041852,2.6136877e-06,0
9041853,9.612709e-06,0
9041854,6.614246e-06,0
9041855,1.2666515e-05,0
9041856,0.00017258324,0
9041857,8.582697e-05,0
9041858,1.0030141e-05,0
9041859,2.912274e-06,0
9041860,5.56677e-05,0
9041861,2.2005976e-05,0
9041862,3.9304523e-05,0
9041863,4.858723e-05,0
9041864,1.1267803e-05,0
9041865,6.913388e-06,0
9041866,2.0365942e-05,0
9041867,0.00014153816,0
9041868,9.35555e-05,0
9041869,2.2592792e-06,0
9041870,8.21053e-06,0
9041871,5.9578793e-05,0
9041872,0.00016981442,0
9041873,6.487677e-06,0
9041874,3.2212203e-05,0
9041875,0.00015898191,0
9041876,3.755925e-06,0
9041877,6.0365433e-05,0
9041878,2.2889319e-05,0
9041879,1.8244638e-05,0
9041880,4.114403e-05,0
9041881,1.0019443e-05,0
9041882,9.44624e-06,0
9041883,1.678746e-05,0
9041884,2.3719982e-05,0
9041885,1.778274e-05,0
9041886,0.0023248054,0
9041887,1.694042e-05,0
9041888,3.2540996e-05,0
9041889,5.5459146e-05,0
9041890,4.155474e-06,0
9041891,2.986764e-05,0
9041892,4.014976e-06,0
9041893,7.693622e-06,0
9041894,2.6940484e-06,0
9041895,1.9428908e-05,0
9041896,0.00020398908,0
9041897,1.7365708e-05,0
9041898,8.218128e-06,0
9041899,0.00029854677,0
9041900,0.0004953074,0
9041901,3.9117484e-05,0
9041902,1.9390258e-05,0
9041903,4.27103e-06,0
9041904,0.0004619028,0
9041905,0.000111357076,0
9041906,1.2971824e-05,0
9041907,1.9603764e-05,0
9041908,0.0004848521,0
9041909,5.1414212e-05,0
9041910,4.0965813e-05,0
9041911,2.1785143e-05,0
9041912,1.3049895e-05,0
9041913,7.751117e-06,0
9041914,1.0347296e-05,0
9041915,1.7123668e-05,0
9041916,1.6336258e-05,0
9041917,1.2171822e-05,0
9041918,1.8396672e-06,0
9041919,2.8496002e-05,0
9041920,7.309438e-06,0
9041921,1.3503486e-05,0
9041922,9.317617e-06,0
9041923,3.6396525e-06,0
9041924,0.00011265377,0
9041925,5.9710055e-06,0
9041926,9.44624e-06,0
9041927,4.584396e-06,0
9041928,3.5327898e-06,0
9041929,1.6733786e-05,0
9041930,0.00011791616,0
9041931,5.6636513e-06,0
9041932,9.2254495e-06,0
9041933,6.179886e-06,0
9041934,4.4589196e-06,0
9041935,0.00027027217,0
9041936,2.491778e-05,0
9041937,1.7974004e-05,0
9041938,2.6820771e-05,0
9041939,4.2444197e-05,0
9041940,2.2161801e-05,0
9041941,1.2586668e-05,0
9041942,4.6409973e-06,0
9041943,4.993717e-06,0
9041944,9.130753e-06,0
9041945,0.00049819576,0
9041946,2.2433447e-05,0
9041947,0.00031463077,0
9041948,1.5883727e-05,0
9041949,1.2303394e-05,0
9041950,4.8371054e-05,0
9041951,3.2842327e-06,0
9041952,1.2188596e-05,0
9041953,2.458206e-05,0
9041954,5.3951544e-06,0
9041955,6.184185e-05,0
9041956,0.00016548132,0
9041957,1.08208615e-05,0
9041958,0.00018187654,0
9041959,2.7605736e-05,0
9041960,5.747883e-06,0
9041961,1.1292911e-05,0
9041962,0.00021770108,0
9041963,1.088961e-05,0
9041964,1.8844578e-06,0
9041965,2.1537833e-05,0
9041966,2.6006093e-05,0
9041967,4.0351556e-06,0
9041968,1.9317183e-06,0
9041969,0.004969144,0
9041970,5.734605e-06,0
9041971,1.6790646e-05,0
9041972,7.429151e-05,0
9041973,4.992184e-06,0
9041974,2.6812844e-05,0
9041975,1.1235141e-05,0
9041976,0.00037845402,0
9041977,2.3578643e-05,0
9041978,2.159433e-05,0
9041979,4.0175906e-05,0
9041980,2.0579335e-05,0
9041981,1.996901e-05,0
9041982,2.1364338e-05,0
9041983,6.644948e-06,0
9041984,4.454319e-05,0
9041985,2.1037557e-05,0
9041986,2.8444153e-06,0
9041987,4.238233e-06,0
9041988,9.44624e-06,0
9041989,1.01303e-05,0
9041990,6.3635205e-05,0
9041991,3.7540092e-06,0
9041992,4.7746557e-06,0
9041993,1.4745167e-05,0
9041994,1.788951e-05,0
9041995,0.00045887902,0
9041996,3.4055396e-05,0
9041997,2.8968898e-05,0
9041998,0.00043104903,0
9041999,7.590079e-06,0
9042000,1.632685e-05,0
9042001,3.970941e-06,0
9042002,3.721963e-05,0
9042003,0.0010348433,0
9042004,2.5553836e-05,0
9042005,1.833908e-05,0
9042006,9.44624e-06,0
9042007,1.0228864e-05,0
9042008,4.3484365e-06,0
9042009,9.631024e-06,0
9042010,1.7303255e-05,0
9042011,9.3783265e-06,0
9042012,6.491074e-06,0
9042013,5.097055e-05,0
9042014,4.4803346e-06,0
9042015,2.3857392e-05,0
9042016,3.8888214e-05,0
9042017,1.994014e-05,0
9042018,6.37889e-06,0
9042019,5.9812182e-06,0
9042020,3.7824484e-05,0
9042021,9.19919e-06,0
9042022,1.0780382e-05,0
9042023,9.467976e-06,0
9042024,2.1102458e-05,0
9042025,9.487056e-06,0
9042026,1.0393798e-05,0
9042027,4.3710523e-05,0
9042028,0.00012343835,0
9042029,4.0991335e-06,0
9042030,1.5192448e-05,0
9042031,0.0013001579,0
9042032,6.297165e-06,0
9042033,9.413342e-05,0
9042034,4.345539e-06,0
9042035,3.649465e-05,0
9042036,1.0137761e-06,0
9042037,3.2434018e-05,0
9042038,9.2723385e-06,0
9042039,7.928854e-06,0
9042040,9.90895e-05,0
9042041,1.4854594e-05,0
9042042,9.432836e-06,0
9042043,6.217993e-06,0
9042044,6.0928618e-05,0
9042045,3.9179755e-05,0
9042046,2.691442e-05,0
9042047,1.5047835e-05,0
9042048,3.4376637e-05,0
9042049,4.2617207e-06,0
9042050,7.245739e-06,0
9042051,4.7890677e-05,0
9042052,0.00014375318,0
9042053,0.0001916682,0
9042054,6.230262e-06,0
9042055,1.2249131e-05,0
9042056,2.8233673e-05,0
9042057,1.6372973e-05,0
9042058,8.99549e-06,0
9042059,3.5584442e-05,0
9042060,4.937092e-05,0
9042061,1.8494127e-05,0
9042062,0.09554289,0
9042063,4.3484365e-06,0
9042064,2.4290357e-06,0
9042065,2.604943e-05,0
9042066,1.1728473e-05,0
9042067,0.00021658554,0
9042068,1.4631357e-05,0
9042069,6.551079e-05,0
9042070,8.84628e-06,0
9042071,1.704153e-05,0
9042072,1.5804762e-05,0
9042073,5.889129e-05,0
9042074,1.4677195e-05,0
9042075,7.608782e-05,0
9042076,3.2730597e-05,0
9042077,2.7393837e-05,0
9042078,1.3237511e-05,0
9042079,7.604988e-05,0
9042080,4.2419313e-05,0
9042081,2.156669e-05,0
9042082,1.0390904e-05,0
9042083,1.0347296e-05,0
9042084,6.3764164e-05,0
9042085,6.8839404e-06,0
9042086,2.9680526e-05,0
9042087,2.0024807e-05,0
9042088,5.1759325e-06,0
9042089,9.2815035e-06,0
9042090,1.5332847e-05,0
9042091,1.9397934e-05,0
9042092,1.8497267e-05,0
9042093,0.43671033,0
9042094,8.038411e-05,0
9042095,7.201255e-05,0
9042096,2.8262928e-05,0
9042097,1.2924752e-05,0
9042098,5.880997e-05,0
9042099,3.0828312e-06,0
9042100,3.4540677e-05,0
9042101,4.3484365e-06,0
9042102,1.5730766e-05,0
9042103,1.0218324e-05,0
9042104,0.00025573856,0
9042105,5.291157e-06,0
9042106,0.0010240035,0
9042107,1.0347296e-05,0
9042108,1.1338689e-05,0
9042109,1.1442242e-05,0
9042110,1.2427556e-05,0
9042111,6.660187e-06,0
9042112,1.0347296e-05,0
9042113,5.8028113e-06,0
9042114,2.4006722e-05,0
9042115,4.155474e-06,0
9042116,1.5316917e-05,0
9042117,9.501226e-06,0
9042118,2.9505134e-05,0
9042119,8.721533e-06,0
9042120,2.5959284e-06,0
9042121,2.9149025e-05,0
9042122,0.00014344617,0
9042123,6.200146e-06,0
9042124,0.00011636578,0
9042125,5.642173e-06,0
9042126,4.2736783e-06,0
9042127,0.0001258249,0
9042128,6.895399e-06,0
9042129,6.9764533e-06,0
9042130,8.873232e-06,0
9042131,5.4269162e-06,0
9042132,7.4054515e-06,0
9042133,0.00031373696,0
9042134,8.267006e-06,0
9042135,0.00024371476,0
9042136,9.0901245e-05,0
9042137,5.8363994e-06,0
9042138,7.4004806e-06,0
9042139,3.4206358e-05,0
9042140,2.2320262e-05,0
9042141,8.979582e-06,0
9042142,5.141558e-06,0
9042143,7.897001e-06,0
9042144,0.000100558056,0
9042145,9.756527e-06,0
9042146,1.1224506e-05,0
9042147,4.53749e-06,0
9042148,0.0005132875,0
9042149,2.8177374e-05,0
9042150,3.2014998e-06,0
9042151,6.865347e-06,0
9042152,6.641152e-05,0
9042153,8.878184e-06,0
9042154,5.9353035e-05,0
9042155,0.00035877203,0
9042156,3.4876404e-05,0
9042157,9.700037e-05,0
9042158,0.000274623,0
9042159,4.9245893e-05,0
9042160,1.3892602e-05,0
9042161,3.6048237e-05,0
9042162,3.5347082e-05,0
9042163,6.5238295e-05,0
9042164,4.797825e-06,0
9042165,4.3484365e-06,0
9042166,5.8333026e-05,0
9042167,3.308026e-05,0
9042168,0.010876776,0
9042169,0.00011600238,0
9042170,8.031073e-06,0
9042171,4.292447e-06,0
9042172,0.03844737,0
9042173,1.1846268e-05,0
9042174,1.956945e-05,0
9042175,0.00024677106,0
9042176,3.5841742e-05,0
9042177,7.472157e-05,0
9042178,4.608813e-05,0
9042179,3.49851e-05,0
9042180,9.499505e-06,0
9042181,0.0050611193,0
9042182,5.959123e-05,0
9042183,1.4527232e-05,0
9042184,1.0344701e-05,0
9042185,0.000107311804,0
9042186,3.718784e-05,0
9042187,2.2184573e-05,0
9042188,6.6361004e-06,0
9042189,3.789634e-06,0
9042190,0.00014423112,0
9042191,4.6391106e-05,0
9042192,6.5833156e-06,0
9042193,1.1754125e-05,0
9042194,1.3851242e-06,0
9042195,5.3350204e-06,0
9042196,8.355657e-05,0
9042197,4.7134163e-05,0
9042198,1.931505e-05,0
9042199,0.0005355268,0
9042200,1.7043812e-06,0
9042201,8.733453e-05,0
9042202,6.397826e-05,0
9042203,8.208119e-06,0
9042204,0.0045226235,0
9042205,9.480734e-06,0
9042206,5.8499295e-06,0
9042207,4.6413334e-06,0
9042208,2.220538e-05,0
9042209,8.02406e-06,0
9042210,4.0986055e-05,0
9042211,2.1440362e-06,0
9042212,0.00019476948,0
9042213,8.314326e-06,0
9042214,2.3189984e-06,0
9042215,4.623128e-05,0
9042216,9.330894e-06,0
9042217,3.485519e-05,0
9042218,4.0073523e-06,0
9042219,0.00012871296,0
9042220,4.476548e-05,0
9042221,0.00015891994,0
9042222,7.155276e-06,0
9042223,1.0347296e-05,0
9042224,1.2493353e-05,0
9042225,1.283713e-05,0
9042226,1.144497e-05,0
9042227,7.7158904e-05,0
9042228,9.7826356e-05,0
9042229,7.4724635e-06,0
9042230,3.051224e-05,0
9042231,2.7276894e-05,0
9042232,3.4478314e-06,0
9042233,0.00010036101,0
9042234,3.4322059e-06,0
9042235,0.00014530259,0
9042236,3.578225e-05,0
9042237,1.4906347e-05,0
9042238,1.6662016e-05,0
9042239,1.1873186e-05,0
9042240,2.9760554e-06,0
9042241,1.7058992e-05,0
9042242,5.3265308e-06,0
9042243,1.9332354e-05,0
9042244,1.5091782e-05,0
9042245,5.846878e-06,0
9042246,6.588623e-06,0
9042247,7.826166e-06,0
9042248,3.794589e-06,0
9042249,0.00015976638,0
9042250,2.5358368e-05,0
9042251,1.580166e-05,0
9042252,8.938887e-06,0
9042253,3.7036894e-05,0
9042254,0.00024212408,0
9042255,9.7209095e-06,0
9042256,1.3465678e-05,0
9042257,6.649542e-05,0
9042258,5.796085e-05,0
9042259,4.5408393e-05,0
9042260,3.8268143e-05,0
9042261,2.3139939e-05,0
9042262,2.4469324e-05,0
9042263,0.0012868685,0
9042264,3.002282e-05,0
9042265,8.161391e-05,0
9042266,8.975635e-06,0
9042267,9.1709835e-06,0
9042268,4.3484365e-06,0
9042269,1.4104999e-05,0
9042270,0.00018026555,0
9042271,6.840936e-05,0
9042272,7.3472543e-06,0
9042273,5.0980954e-05,0
9042274,9.423225e-06,0
9042275,1.0783127e-05,0
9042276,1.1718042e-05,0
9042277,1.3432087e-05,0
9042278,1.9457852e-05,0
9042279,7.7272925e-06,0
9042280,4.239634e-05,0
9042281,3.3842157e-06,0
9042282,6.526841e-05,0
9042283,0.00037343873,0
9042284,1.4057902e-05,0
9042285,2.9461082e-06,0
9042286,4.3097366e-06,0
9042287,8.156267e-06,0
9042288,4.1818916e-05,0
9042289,8.372279e-05,0
9042290,1.664123e-05,0
9042291,0.00011686818,0
9042292,6.0460265e-05,0
9042293,8.986125e-05,0
9042294,5.517024e-05,0
9042295,5.4239743e-05,0
9042296,5.4179927e-05,0
9042297,3.617559e-05,0
9042298,6.751206e-06,0
9042299,2.084313e-05,0
9042300,4.8087227e-06,0
9042301,2.792389e-05,0
9042302,6.8591758e-06,0
9042303,0.00014079055,0
9042304,3.7747698e-06,0
9042305,8.200701e-06,0
9042306,2.4810697e-05,0
9042307,0.00016488439,0
9042308,5.6235167e-06,0
9042309,3.0973428e-05,0
9042310,1.854713e-05,0
9042311,5.9207205e-06,0
9042312,0.0004680786,0
9042313,4.3484365e-06,0
9042314,1.277905e-05,0
9042315,1.0574969e-05,0
9042316,3.1730575e-05,0
9042317,2.10055e-05,0
9042318,5.2197985e-05,0
9042319,4.956391e-05,0
9042320,2.051684e-06,0
9042321,1.0347296e-05,0
9042322,1.3205307e-06,0
9042323,8.688641e-06,0
9042324,1.4239653e-05,0
9042325,7.6091105e-06,0
9042326,7.697716e-05,0
9042327,5.185288e-05,0
9042328,9.11904e-06,0
9042329,1.8447272e-05,0
9042330,3.5181052e-05,0
9042331,2.0706488e-05,0
9042332,1.3790604e-05,0
9042333,2.0699833e-06,0
9042334,0.00024485184,0
9042335,4.4665143e-05,0
9042336,3.296997e-05,0
9042337,7.047429e-05,0
9042338,1.936472e-05,0
9042339,7.1707065e-05,0
9042340,0.00022359366,0
9042341,8.529036e-06,0
9042342,2.140531e-05,0
9042343,0.019132327,0
9042344,0.16332498,0
9042345,4.8312277e-06,0
9042346,8.692259e-05,0
9042347,6.4507076e-05,0
9042348,2.0138237e-05,0
9042349,3.0619428e-06,0
9042350,5.945833e-06,0
9042351,9.789521e-06,0
9042352,8.139537e-06,0
9042353,9.62177e-06,0
9042354,7.73451e-06,0
9042355,4.41225e-06,0
9042356,3.0446081e-05,0
9042357,1.2461676e-05,0
9042358,5.6864406e-05,0
9042359,2.1497674e-05,0
9042360,1.1859539e-05,0
9042361,7.6225756e-06,0
9042362,3.7122522e-06,0
9042363,6.003466e-06,0
9042364,6.4474174e-05,0
9042365,0.0002742088,0
9042366,1.2475363e-05,0
9042367,7.005067e-06,0
9042368,9.4111e-06,0
9042369,4.3484365e-06,0
9042370,8.0468735e-06,0
9042371,8.381362e-05,0
9042372,7.8244855e-05,0
9042373,8.9782125e-06,0
9042374,6.6326014e-05,0
9042375,8.581514e-06,0
9042376,3.9241922e-06,0
9042377,6.589038e-06,0
9042378,0.0006673787,0
9042379,1.1894901e-05,0
9042380,9.3836585e-05,0
9042381,4.837286e-06,0
9042382,4.344402e-05,0
9042383,3.98285e-05,0
9042384,1.7379907e-05,0
9042385,7.656155e-06,0
9042386,4.9011967e-05,0
9042387,1.0927665e-05,0
9042388,1.2519032e-05,0
9042389,6.6016423e-06,0
9042390,0.00013183137,0
9042391,3.4534813e-05,0
9042392,2.5484893e-05,0
9042393,1.2804956e-06,0
9042394,2.3525404e-06,0
9042395,1.15977155e-05,0
9042396,1.3753226e-05,0
9042397,9.612525e-06,0
9042398,8.660289e-05,0
9042399,7.084937e-06,0
9042400,3.084129e-05,0
9042401,2.5917854e-05,0
9042402,4.733963e-06,0
9042403,8.919253e-05,0
9042404,4.818542e-06,0
9042405,2.1516546e-05,0
9042406,3.186854e-06,0
9042407,9.736497e-06,0
9042408,1.4880513e-05,0
9042409,9.223074e-06,0
9042410,6.748134e-05,0
9042411,5.1731527e-05,0
9042412,0.000145136,0
9042413,9.920221e-06,0
9042414,2.9359266e-05,0
9042415,4.143207e-06,0
9042416,1.2670901e-05,0
9042417,3.2177352e-06,0
